<s>
73,51
74,56
76,61
77,66
78,71
78,76
79,81
79,86
79,91
79,96
79,101
78,106
77,111
76,116
74,121
71,125
67,131
61,138
56,144
52,147
48,150
43,153
39,157
33,161
</s>
<s>
75,50
81,49
86,48
91,47
101,45
106,44
111,43
116,43
121,43
126,43
128,49
128,54
128,60
128,66
128,75
128,82
128,88
128,98
128,104
128,109
128,116
128,121
128,126
128,132
128,137
128,142
128,147
127,152
126,157
119,156
114,151
110,147
106,141
102,137
98,133
</s>
<s>
81,88
86,87
92,86
100,84
112,82
117,80
</s>
<s>
82,114
88,112
93,112
99,111
104,111
110,111
115,110
</s>
