<s>
56,111
65,108
71,106
77,104
89,101
95,99
100,98
106,96
112,93
117,91
122,89
127,86
132,84
</s>
<s>
67,36
68,42
70,49
72,55
74,61
76,66
78,75
80,80
82,87
85,93
87,101
89,106
91,111
94,116
96,121
99,129
102,134
104,140
107,145
111,149
114,154
119,161
123,165
126,169
130,173
134,176
139,181
143,184
144,179
144,171
144,160
144,152
146,138
146,132
</s>
<s>
129,120
127,125
123,128
119,132
116,136
112,139
107,144
103,147
99,151
94,154
89,157
85,160
81,163
</s>
<s>
95,61
99,66
104,71
108,75
111,79
</s>
