<s>
(53,93)
(55,94)
(56,94)
(58,94)
(60,94)
(62,94)
(64,94)
(67,94)
(69,94)
(71,94)
(72,94)
(75,94)
(76,94)
(78,94)
(79,94)
(80,94)
(81,94)
(82,94)
(83,93)
(85,93)
(86,93)
(86,92)
(87,92)
(88,92)
(89,92)
(90,92)
(92,92)
(93,91)
(95,91)
(97,91)
(99,90)
(100,90)
(103,90)
(104,90)
(106,89)
(107,89)
(108,89)
(109,89)
(111,89)
(112,89)
(113,89)
(114,89)
(115,89)
(116,89)
(117,89)
(119,89)
(120,89)
(121,89)
(122,89)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(129,89)
(130,89)
(131,89)
(132,89)
(133,89)
(133,90)
(134,90)
(135,90)
(136,90)
(137,90)
(138,90)
(139,90)
(140,90)
(141,90)
(142,90)
</s>
<s>
(94,38)
(94,40)
(94,41)
(94,42)
(94,44)
(94,46)
(94,47)
(94,49)
(94,51)
(94,53)
(94,55)
(94,56)
(94,58)
(94,59)
(94,61)
(94,62)
(94,64)
(94,65)
(94,67)
(94,68)
(94,69)
(93,71)
(93,72)
(93,73)
(93,74)
(93,75)
(93,76)
(93,77)
(93,79)
(93,80)
(93,82)
(93,83)
(93,84)
(93,86)
(93,87)
(93,88)
(93,90)
(93,91)
(93,92)
(93,93)
(93,94)
(93,95)
(93,96)
(93,97)
(93,98)
(93,99)
(93,100)
(93,101)
(93,102)
(93,103)
(93,105)
(93,106)
(93,107)
(93,108)
(93,109)
(93,110)
(93,111)
(93,112)
(93,113)
(94,114)
(94,115)
(94,116)
(94,117)
(94,118)
(94,119)
(94,120)
(94,121)
(94,122)
(94,123)
(94,124)
(94,125)
(94,126)
(94,128)
(94,129)
(94,130)
(94,131)
(94,133)
(94,134)
(94,135)
(94,136)
(94,137)
(94,138)
(94,140)
(94,141)
(94,143)
(94,144)
(94,145)
(94,146)
(94,147)
(94,148)
(94,149)
(94,150)
(94,151)
(94,152)
(94,153)
(94,154)
(94,155)
(94,156)
(94,157)
(94,158)
(94,159)
(94,160)
(94,161)
(94,162)
(94,163)
(94,164)
(94,165)
(94,166)
</s>
