<s>
(58,77)
(58,78)
(60,78)
(61,78)
(63,78)
(65,79)
(67,79)
(69,79)
(71,79)
(74,79)
(76,79)
(78,79)
(80,79)
(82,79)
(84,79)
(86,79)
(88,79)
(90,79)
(91,79)
(93,79)
(94,79)
(96,79)
(98,79)
(99,79)
(100,79)
(102,79)
(103,79)
(104,79)
(105,79)
(106,79)
(107,79)
(108,79)
(109,79)
(111,79)
(112,79)
(113,79)
(114,79)
(115,79)
(116,79)
(117,79)
(118,79)
(120,79)
(121,79)
(122,79)
(123,79)
(124,79)
(125,79)
(126,79)
</s>
<s>
(76,116)
(77,116)
(79,116)
(81,116)
(83,116)
(86,116)
(89,116)
(91,116)
(94,116)
(96,116)
(98,116)
(99,116)
(101,116)
(102,116)
(103,116)
(104,116)
(105,116)
(106,116)
(107,116)
(108,116)
(109,116)
(110,116)
</s>
<s>
(38,159)
(40,159)
(43,159)
(46,159)
(49,159)
(52,159)
(55,159)
(63,159)
(65,159)
(68,159)
(71,159)
(73,159)
(76,159)
(78,159)
(80,159)
(82,159)
(84,159)
(86,159)
(88,159)
(89,159)
(91,159)
(93,159)
(95,159)
(97,159)
(98,159)
(101,159)
(102,159)
(104,159)
(106,159)
(108,159)
(110,159)
(112,159)
(114,159)
(116,159)
(118,159)
(120,159)
(122,159)
(124,159)
(126,159)
(129,159)
(131,159)
(133,158)
(136,158)
(139,158)
(142,158)
(144,158)
(147,158)
(149,158)
(152,158)
(155,158)
(157,158)
(158,158)
(159,158)
(160,158)
</s>
