<s>
(32,132)
(33,131)
(35,130)
(41,128)
(57,122)
(67,120)
(77,116)
(87,112)
(101,108)
(113,104)
(121,102)
(131,98)
(141,96)
(147,94)
(149,93)
(150,93)
(151,93)
(151,92)
</s>
<s>
(91,74)
(91,84)
(89,92)
(89,100)
(89,110)
(89,118)
(89,126)
(89,136)
(89,144)
(89,152)
(89,155)
(89,158)
(90,160)
(90,162)
(90,165)
(90,166)
(91,167)
(91,168)
(91,169)
(91,170)
(92,170)
(92,171)
(93,171)
(93,173)
(94,174)
(95,175)
(96,176)
(98,177)
(99,178)
(101,179)
(104,179)
(106,180)
(108,180)
(111,180)
(116,180)
(124,180)
(126,180)
(129,180)
(135,178)
(141,176)
(142,176)
(148,174)
(150,173)
(152,172)
(154,171)
(155,170)
(159,166)
(159,165)
(160,164)
(160,162)
(160,160)
(160,158)
(160,153)
(160,151)
(160,146)
(160,144)
</s>
