<s>
(37,70)
(37,71)
(37,72)
(37,75)
(37,76)
(37,78)
(38,80)
(38,81)
(39,83)
(39,84)
(39,85)
(39,87)
(40,88)
(40,89)
(40,90)
(40,91)
(41,92)
(41,93)
(41,94)
(41,95)
(41,96)
(41,97)
(41,98)
(41,99)
(41,100)
(42,100)
(42,101)
(42,102)
(42,103)
(43,105)
(44,107)
(44,108)
(44,109)
(44,110)
(44,111)
(44,112)
(45,113)
(45,114)
(45,115)
(45,116)
(45,118)
(45,120)
(45,121)
(46,122)
(46,123)
(46,124)
(46,125)
(46,126)
(46,127)
(46,128)
</s>
<s>
(43,77)
(44,77)
(45,77)
(45,76)
(46,76)
(48,76)
(49,76)
(51,76)
(57,74)
(59,74)
(67,72)
(75,70)
(83,68)
(91,68)
(99,66)
(107,66)
(115,66)
(121,64)
(124,64)
(130,62)
(132,62)
(134,62)
(136,62)
(137,62)
(138,61)
(139,61)
(140,61)
(141,61)
(142,61)
(143,61)
(144,61)
(146,61)
(147,61)
(148,61)
(149,61)
(152,61)
(154,61)
(156,62)
(158,62)
(160,62)
(161,62)
(162,63)
(163,63)
(163,64)
(163,65)
(163,66)
(163,67)
(163,68)
(163,69)
(163,71)
(162,72)
(162,73)
(162,75)
(161,76)
(161,78)
(161,80)
(160,82)
(159,84)
(159,87)
(158,89)
(157,91)
(157,93)
(156,95)
(156,97)
(155,99)
(155,101)
(154,103)
(154,105)
(154,107)
(154,108)
(153,109)
(153,111)
(152,113)
(152,115)
(151,117)
(150,118)
(150,119)
(150,120)
(149,121)
(149,122)
(149,124)
(148,125)
(148,126)
(148,127)
(147,127)
(146,127)
(145,126)
(140,118)
(139,116)
(138,114)
(137,113)
(136,112)
(136,111)
(135,110)
</s>
<s>
(84,75)
(84,76)
(83,77)
(83,78)
(83,80)
(82,81)
(81,82)
(81,83)
(81,84)
(80,85)
(79,86)
(79,87)
(78,87)
(78,88)
(77,89)
(76,90)
(76,91)
(75,92)
(75,93)
(74,94)
(73,95)
(72,96)
</s>
<s>
(103,73)
(103,74)
(103,75)
(103,76)
(103,77)
(103,78)
(103,80)
(103,82)
(102,83)
(102,85)
(102,87)
(102,88)
(102,90)
(102,91)
(102,92)
(102,94)
(102,95)
(102,96)
(102,97)
(103,98)
(104,99)
(106,100)
(108,101)
(109,101)
(111,102)
(112,102)
(114,102)
(115,102)
(116,102)
(117,102)
</s>
<s>
(55,124)
(57,123)
(58,123)
(60,123)
(62,122)
(64,122)
(66,122)
(72,120)
(74,120)
(77,120)
(82,120)
(85,120)
(87,120)
(90,120)
(92,120)
(95,120)
(97,119)
(99,119)
(100,119)
(101,119)
(102,119)
(103,119)
(104,119)
(105,119)
(107,119)
(108,119)
(109,119)
(110,119)
(111,119)
(112,119)
(113,119)
(114,119)
(115,119)
(116,119)
(117,119)
(118,119)
(119,119)
(121,119)
(122,119)
(123,119)
(124,119)
(125,119)
(126,119)
(127,119)
(128,119)
(129,118)
(130,118)
(131,117)
(132,117)
(132,116)
(133,116)
</s>
