<s>
(72,69)
(73,69)
(73,70)
(74,70)
(75,71)
(76,71)
(77,71)
(78,72)
(80,72)
(82,72)
(84,72)
(86,72)
(89,72)
(91,72)
(94,72)
(97,72)
(99,72)
(101,72)
(103,72)
(105,72)
(107,72)
(108,72)
</s>
<s>
(80,95)
(81,95)
(83,95)
(84,95)
(85,95)
(87,95)
(89,95)
(91,95)
(93,95)
(94,95)
(96,95)
(97,95)
(98,95)
(99,95)
(100,95)
</s>
<s>
(38,129)
(39,129)
(42,129)
(45,129)
(53,129)
(61,129)
(71,129)
(81,129)
(91,129)
(101,129)
(109,129)
(119,129)
(127,129)
(135,129)
(143,131)
(146,131)
(154,131)
(162,133)
(165,133)
(167,133)
(170,133)
(171,134)
(172,134)
(174,134)
(175,134)
(176,134)
</s>
