<s>
(73,78)
(74,78)
(75,78)
(77,78)
(78,78)
(81,78)
(87,76)
(90,76)
(96,74)
(99,74)
(102,74)
(108,72)
(109,71)
(111,71)
</s>
<s>
(61,117)
(62,116)
(63,115)
(67,114)
(69,113)
(75,111)
(81,109)
(84,109)
(90,107)
(98,107)
(101,107)
(103,107)
(106,107)
(109,107)
(110,107)
(112,107)
(113,107)
(114,107)
(115,106)
(116,106)
(117,106)
(118,106)
(119,106)
(120,106)
(122,106)
(123,106)
(124,106)
(125,106)
(126,106)
(126,107)
(126,108)
(126,109)
(126,111)
(126,113)
(126,115)
(125,117)
(121,123)
(120,125)
(119,127)
(118,129)
(117,131)
(116,132)
(116,134)
(114,135)
(114,136)
(113,137)
(113,138)
(112,139)
(111,140)
(111,141)
</s>
<s>
(89,87)
(89,88)
(89,90)
(89,92)
(89,94)
(89,95)
(89,97)
(89,99)
(89,101)
(89,103)
(89,105)
(89,106)
(89,108)
(89,110)
(89,111)
(88,113)
(88,115)
(87,117)
(86,118)
(86,119)
(85,120)
(85,122)
(84,122)
(84,123)
(83,124)
(83,125)
(83,126)
(83,127)
(82,128)
(82,129)
(81,130)
(81,131)
(81,132)
(80,133)
(79,134)
(79,135)
(79,136)
(79,137)
(79,138)
(78,138)
</s>
<s>
(31,144)
(34,144)
(42,144)
(50,144)
(66,144)
(76,144)
(86,144)
(98,144)
(108,144)
(118,144)
(128,144)
(138,144)
(146,144)
(154,144)
(157,144)
(165,144)
(171,144)
(179,144)
(182,144)
(184,144)
(187,144)
(188,144)
(190,144)
(191,144)
(192,144)
</s>
