<s>
(45,101)
(46,101)
(47,101)
(48,101)
(49,101)
(51,101)
(56,101)
(58,101)
(62,100)
(65,100)
(67,100)
(68,100)
(70,100)
(71,100)
(72,100)
(73,100)
(74,100)
(75,100)
(76,99)
(77,99)
(78,99)
(79,99)
(80,99)
(81,99)
(82,99)
(84,99)
(86,99)
(88,99)
(89,98)
(91,98)
(93,98)
(95,97)
(96,97)
(97,97)
(98,96)
(100,96)
(101,96)
(102,95)
(103,95)
(104,95)
(105,95)
(106,95)
(107,95)
(108,95)
(109,95)
(110,95)
(111,95)
(112,95)
(113,95)
(114,95)
(114,96)
(113,97)
(112,98)
(112,99)
(111,101)
(110,102)
(109,103)
(108,105)
(108,106)
(106,107)
(106,108)
(105,109)
(104,111)
(103,112)
(102,113)
(101,115)
(101,116)
(100,118)
(99,119)
(99,121)
(99,122)
(98,123)
(98,124)
(97,126)
(96,128)
(96,129)
(96,130)
(95,132)
(95,134)
(95,135)
(94,136)
(94,137)
(94,138)
(94,139)
(94,140)
(94,141)
(94,142)
(94,143)
(95,144)
(96,144)
(97,145)
(98,146)
(99,147)
(100,147)
(101,148)
(102,148)
(104,149)
(106,149)
(108,150)
(110,150)
(113,150)
(116,150)
(119,150)
(121,151)
(124,151)
(128,152)
(131,152)
(133,152)
(136,152)
(138,152)
(140,152)
(142,152)
(144,152)
(145,153)
(146,153)
(147,153)
(148,153)
(148,152)
(148,151)
(150,147)
(150,144)
(152,138)
(154,132)
(156,124)
(160,108)
(160,105)
(161,101)
</s>
<s>
(83,66)
(83,67)
(83,69)
(83,71)
(83,74)
(82,76)
(80,82)
(78,88)
(78,90)
(76,98)
(73,106)
(69,114)
(67,120)
(63,126)
(59,134)
(57,142)
(53,148)
(47,154)
(43,158)
(39,164)
(38,166)
(34,172)
(33,174)
(32,175)
(31,176)
(31,177)
(30,178)
(29,179)
(29,180)
</s>
