<s>
(49,83)
(50,83)
(51,83)
(52,83)
(57,83)
(59,83)
(61,83)
(64,83)
(66,83)
(69,83)
(70,83)
(71,83)
(72,83)
(73,83)
(75,83)
(76,83)
(77,83)
(81,83)
(83,83)
(85,83)
(87,83)
(88,83)
(90,83)
(93,83)
(95,83)
(97,83)
(98,83)
(99,83)
(101,83)
(103,83)
(104,83)
(105,83)
(106,83)
(108,83)
(109,83)
(110,83)
(111,83)
(112,83)
(113,83)
(114,83)
(115,83)
(116,83)
(117,83)
(118,83)
(119,83)
(121,83)
(122,83)
(124,83)
(125,83)
(127,83)
(129,83)
(130,84)
(131,84)
(132,84)
(133,84)
(134,84)
(135,84)
(136,84)
(137,84)
(139,84)
(140,84)
</s>
<s>
(87,32)
(87,33)
(87,34)
(87,36)
(87,37)
(87,38)
(87,40)
(87,41)
(87,43)
(87,45)
(87,46)
(87,47)
(87,49)
(87,50)
(86,51)
(86,52)
(86,53)
(86,54)
(86,55)
(86,57)
(86,58)
(86,59)
(85,60)
(85,61)
(85,62)
(85,63)
(85,64)
(85,65)
(84,66)
(84,67)
(84,68)
(84,69)
(84,70)
(84,71)
(84,73)
(84,75)
(83,76)
(83,78)
(83,79)
(83,80)
(83,82)
(83,83)
(83,84)
(83,85)
(83,86)
(83,87)
(83,88)
(83,90)
(83,91)
(83,93)
(82,94)
(82,95)
(82,97)
(82,98)
(82,99)
(82,101)
(81,102)
(81,103)
(81,104)
(81,106)
(81,107)
(81,108)
(81,109)
(80,110)
(80,111)
(80,112)
(80,113)
(80,114)
(80,115)
(80,117)
(80,118)
(80,119)
(79,121)
(79,123)
(79,124)
(79,126)
(79,127)
(79,129)
(79,130)
(79,131)
(79,132)
(79,133)
(79,134)
(79,136)
(79,137)
(79,139)
(79,140)
(79,142)
(79,143)
(79,144)
(79,145)
(79,146)
(79,147)
(79,148)
(79,150)
(79,151)
(79,152)
(79,153)
(79,154)
</s>
