<s>
(62,92)
(63,92)
(65,92)
(66,92)
(68,92)
(70,92)
(72,92)
(74,92)
(77,92)
(79,92)
(81,92)
(83,92)
(84,92)
(86,92)
(88,92)
(89,92)
(90,92)
(91,92)
(92,92)
(94,92)
(95,92)
(97,92)
(98,92)
(100,92)
(101,92)
(102,91)
(103,91)
</s>
<s>
(56,116)
(57,116)
(59,116)
(61,116)
(64,116)
(72,116)
(75,116)
(76,116)
(79,116)
(82,116)
(85,116)
(87,116)
(89,116)
(90,116)
(91,116)
(92,116)
(93,116)
(94,116)
(95,116)
(96,116)
(97,116)
(98,116)
(100,116)
(102,116)
(104,116)
(106,116)
(108,116)
(110,116)
(113,116)
(115,117)
(116,117)
(118,117)
(119,118)
(119,119)
(119,120)
(119,121)
(119,122)
(118,123)
(117,124)
(116,125)
(115,126)
(111,130)
(110,132)
(106,136)
(105,138)
(103,139)
(99,143)
(98,144)
(96,145)
(95,147)
(94,148)
(93,148)
(93,149)
(92,149)
(92,150)
</s>
<s>
(80,106)
(80,108)
(80,110)
(80,113)
(80,116)
(76,122)
(75,124)
(73,130)
(71,136)
(70,137)
(69,139)
(68,141)
(64,145)
(63,147)
(63,148)
(62,149)
(62,150)
(61,152)
(60,152)
</s>
<s>
(46,152)
(49,152)
(57,152)
(67,152)
(77,150)
(85,150)
(95,150)
(105,150)
(115,150)
(123,150)
(126,150)
(132,152)
(140,152)
(142,152)
(144,153)
(146,153)
(147,153)
(148,153)
</s>
