<s>
(62,79)
(63,79)
(65,79)
(67,79)
(69,79)
(71,79)
(81,79)
(87,77)
(95,77)
(101,75)
(109,73)
(117,71)
(120,71)
(122,71)
(124,70)
(125,70)
(126,70)
(127,70)
(127,69)
</s>
<s>
(65,107)
(67,107)
(69,107)
(71,107)
(74,107)
(77,107)
(85,107)
(91,105)
(94,105)
(100,103)
(103,103)
(104,103)
(106,103)
(108,103)
(109,103)
(110,103)
(112,103)
(113,103)
(114,103)
(115,103)
(116,103)
(117,103)
(118,104)
(119,104)
(119,105)
(120,105)
(120,106)
(121,106)
(121,107)
(121,108)
(121,110)
(121,111)
(121,113)
(121,114)
(121,116)
(121,117)
(121,119)
(121,121)
(120,123)
(119,124)
(117,130)
(116,132)
(115,134)
(114,136)
(113,137)
(112,139)
(111,141)
(110,142)
(109,143)
(109,144)
(108,144)
(108,145)
</s>
<s>
(86,96)
(84,102)
(82,108)
(81,110)
(79,116)
(79,119)
(78,120)
(77,122)
(76,124)
(76,125)
(75,127)
(75,128)
(74,128)
(74,129)
(74,130)
(73,131)
(73,132)
(73,133)
(72,134)
(72,135)
(72,136)
(72,137)
(72,138)
(72,139)
(72,140)
</s>
<s>
(35,145)
(37,145)
(40,145)
(43,145)
(51,145)
(59,145)
(67,145)
(77,145)
(87,145)
(97,145)
(107,145)
(117,145)
(127,145)
(135,145)
(143,145)
(146,145)
(149,145)
(151,145)
(153,145)
(155,145)
(156,145)
(157,145)
(158,145)
</s>
