<s>
(80,65)
(81,65)
(82,65)
(83,65)
(86,66)
(87,67)
(88,68)
(89,70)
(89,71)
(90,72)
(91,73)
(92,74)
(92,75)
(93,76)
(93,77)
(93,78)
(94,78)
(94,79)
(94,80)
(94,81)
</s>
<s>
(58,88)
(59,88)
(61,88)
(63,88)
(65,88)
(68,88)
(70,88)
(72,88)
(74,88)
(77,88)
(79,88)
(81,88)
(83,87)
(86,87)
(87,87)
(89,87)
(91,87)
(93,87)
(94,87)
(95,87)
(97,87)
(98,87)
(100,87)
(102,87)
(104,87)
(106,87)
(107,87)
(108,87)
(110,87)
(112,87)
(113,87)
(115,87)
(116,87)
(118,87)
(120,87)
(121,87)
(123,87)
(124,87)
(125,87)
(127,87)
(128,87)
(129,86)
</s>
<s>
(77,106)
(77,107)
(77,108)
(77,110)
(77,111)
(77,113)
(77,115)
(77,117)
(76,118)
(74,124)
(73,125)
(72,127)
(68,131)
(67,132)
(65,133)
(64,135)
(63,136)
(62,137)
(61,137)
(60,138)
(59,139)
</s>
<s>
(107,105)
(108,106)
(109,108)
(110,109)
(111,111)
(115,115)
(119,119)
(123,123)
(129,127)
(130,129)
(134,133)
(138,137)
(139,138)
(141,139)
(142,140)
(143,141)
(144,141)
(144,142)
(145,142)
</s>
