<s>
(57,113)
(59,113)
(61,113)
(64,113)
(67,113)
(75,113)
(91,111)
(101,111)
(117,107)
(125,107)
(136,103)
(139,103)
(142,102)
(143,102)
(143,103)
(142,104)
(141,105)
(139,108)
(135,112)
(133,118)
(129,122)
(127,128)
(126,130)
(124,136)
(123,138)
(122,140)
(122,144)
(121,145)
(121,148)
(121,150)
(121,152)
(121,153)
(121,154)
(121,156)
(122,157)
(123,157)
(127,161)
(129,162)
(135,164)
(137,165)
(143,167)
(149,169)
(155,171)
(158,171)
(166,173)
(169,173)
(174,173)
(175,173)
(176,173)
(177,172)
(177,171)
(178,170)
(178,168)
(178,165)
(178,163)
(178,160)
(178,158)
(178,155)
(176,149)
(174,143)
</s>
<s>
(90,94)
(90,97)
(90,105)
(90,108)
(88,116)
(86,122)
(84,128)
(80,134)
(76,140)
(74,146)
(73,148)
(69,154)
(68,156)
(66,157)
(65,159)
(64,159)
(63,160)
(62,161)
</s>
