<s>
(46,73)
(47,74)
(47,75)
(49,76)
(49,77)
(50,78)
(51,79)
(51,80)
(52,82)
(52,83)
(52,85)
(52,86)
(53,87)
(53,88)
(53,90)
(54,92)
(54,93)
(54,95)
(54,96)
(54,97)
(54,98)
(55,100)
(55,101)
(55,102)
(55,104)
(55,105)
(55,106)
(55,107)
(56,108)
(56,109)
(56,110)
(56,111)
(56,112)
(57,113)
(57,114)
(57,115)
(57,116)
(57,117)
(57,118)
(57,119)
(57,120)
</s>
<s>
(63,73)
(64,73)
(66,73)
(67,73)
(69,73)
(71,72)
(74,72)
(76,72)
(78,71)
(81,71)
(83,71)
(86,71)
(87,70)
(89,70)
(91,70)
(93,70)
(95,70)
(97,70)
(99,70)
(101,70)
(103,70)
(105,70)
(107,70)
(109,70)
(111,70)
(112,70)
(114,70)
(116,70)
(117,70)
(118,70)
(120,70)
(121,70)
(123,70)
(125,70)
(126,70)
(128,70)
(129,70)
(131,70)
(133,70)
(134,70)
(135,70)
(136,70)
(137,70)
(138,70)
(138,71)
(139,71)
(140,71)
(140,72)
(140,73)
(140,74)
(140,75)
(140,76)
(141,77)
(141,79)
(141,80)
(141,82)
(141,84)
(141,86)
(141,88)
(141,89)
(141,90)
(141,92)
(141,93)
(141,94)
(140,95)
(140,97)
(140,98)
(140,100)
(139,101)
(139,103)
(138,105)
(138,106)
(137,108)
(136,110)
(136,111)
(136,112)
(136,113)
(136,114)
(135,115)
(135,116)
(135,117)
(134,118)
(134,119)
(133,119)
(132,119)
(131,119)
(130,119)
(129,119)
(127,118)
(126,118)
(125,117)
(124,116)
(123,116)
(122,115)
(121,114)
(120,114)
</s>
<s>
(89,80)
(89,81)
(89,82)
(89,83)
(89,84)
(89,85)
(89,86)
(89,88)
(89,89)
(88,90)
(88,91)
(88,92)
(87,94)
(87,95)
(86,96)
(86,98)
(86,99)
(85,100)
(85,101)
(85,102)
(84,103)
(84,104)
(83,104)
(83,105)
</s>
<s>
(102,78)
(102,80)
(102,81)
(102,82)
(102,83)
(102,85)
(102,86)
(102,88)
(102,89)
(102,90)
(102,91)
(102,93)
(103,94)
(103,96)
(103,97)
(103,99)
(103,100)
(103,101)
(103,102)
(103,103)
(103,104)
(103,105)
(103,106)
(104,106)
(105,106)
(106,106)
(107,106)
</s>
<s>
(60,117)
(61,117)
(63,117)
(65,117)
(67,117)
(70,117)
(72,117)
(77,117)
(79,117)
(81,117)
(83,117)
(85,117)
(87,117)
(89,117)
(90,117)
(91,117)
(92,117)
(94,117)
(96,117)
(98,117)
(100,117)
(102,117)
(105,117)
(106,117)
(107,117)
(108,117)
(109,117)
(110,117)
(111,117)
(111,116)
(112,116)
(112,115)
(113,115)
(114,115)
(115,114)
(116,114)
(117,114)
(118,114)
(119,114)
(120,114)
</s>
