<s>
30,33
32,38
34,43
37,49
38,55
40,60
41,65
41,71
42,77
42,82
42,87
42,92
42,97
42,103
40,109
38,115
36,125
35,131
35,136
33,141
31,146
30,151
28,157
25,162
23,167
20,171
</s>
<s>
91,51
92,56
92,61
91,67
90,73
90,78
88,83
87,88
86,94
86,100
85,105
85,110
84,117
83,124
82,130
81,136
80,142
</s>
<s>
134,17
134,23
134,28
134,34
134,41
133,48
131,56
130,62
130,68
129,74
128,80
127,86
127,92
126,98
126,104
126,110
126,116
125,121
125,126
125,131
125,136
125,141
125,146
125,151
126,156
126,161
127,166
128,171
128,177
129,182
</s>
