<s>
40,40
43,44
47,49
49,54
50,59
51,64
52,69
53,74
53,80
54,85
55,90
55,96
56,102
56,107
56,112
56,117
56,122
56,128
54,133
53,138
51,143
49,148
47,153
44,157
41,161
38,166
35,170
31,174
27,177
</s>
<s>
102,49
102,54
102,59
102,64
102,69
102,74
102,79
102,84
103,89
104,94
104,99
105,104
105,110
106,115
106,120
106,125
106,130
106,135
105,140
103,145
103,150
101,155
</s>
<s>
157,18
157,23
157,28
157,33
157,38
157,43
157,48
157,54
157,60
157,66
157,72
157,78
157,83
157,88
157,93
157,98
157,103
157,109
156,115
155,120
154,126
154,131
153,136
153,142
152,147
152,152
152,158
152,164
153,169
154,174
154,179
</s>
