<s>
140,29
140,36
140,42
140,47
139,54
138,59
136,64
133,72
132,78
128,82
126,88
123,94
120,100
116,104
113,109
107,116
104,121
100,125
95,129
91,133
87,136
84,140
80,143
76,146
71,149
66,152
61,154
56,156
51,158
</s>
<s>
23,36
27,40
30,45
34,50
37,54
40,60
43,64
47,68
51,72
55,76
59,80
63,84
67,87
71,91
76,95
81,98
86,101
93,107
99,110
104,112
108,115
113,117
118,119
124,122
130,125
135,126
140,128
145,130
150,132
156,133
161,135
167,137
174,139
179,141
184,141
</s>
<s>
75,33
77,38
81,42
84,46
90,53
95,58
98,63
101,67
104,72
</s>
