<s>
(72,81)
(73,81)
(74,81)
(75,81)
(76,81)
(78,81)
(79,81)
(80,81)
(81,81)
(83,81)
(84,81)
(85,81)
(86,81)
(87,81)
(88,81)
(90,81)
(91,81)
(92,81)
(94,80)
(95,80)
(96,80)
(98,80)
(99,80)
(101,80)
(102,80)
(103,79)
(104,79)
(105,79)
(106,79)
</s>
<s>
(83,107)
(84,107)
(85,107)
(86,107)
(88,107)
(89,107)
(90,107)
(92,107)
(93,107)
(94,107)
(95,107)
(96,107)
(97,107)
</s>
<s>
(47,139)
(48,139)
(49,139)
(51,139)
(53,138)
(56,138)
(58,138)
(61,138)
(67,136)
(70,136)
(73,136)
(75,136)
(78,136)
(80,136)
(83,136)
(85,136)
(87,136)
(89,136)
(91,136)
(94,136)
(96,136)
(98,136)
(100,136)
(102,136)
(105,136)
(106,136)
(108,136)
(110,137)
(113,137)
(114,137)
(115,137)
(116,137)
(117,137)
(119,137)
(121,137)
(122,137)
(123,137)
(124,138)
(126,138)
(127,138)
(129,138)
(130,139)
(131,139)
(133,139)
(134,139)
(135,139)
(136,140)
</s>
