<s>
(49,102)
(50,102)
(51,102)
(53,102)
(56,102)
(58,102)
(61,102)
(64,102)
(72,102)
(74,102)
(82,102)
(84,102)
(87,102)
(90,102)
(92,102)
(94,102)
(95,102)
(97,102)
(99,102)
(100,101)
(101,101)
(102,101)
(103,101)
(104,101)
(105,101)
(107,101)
(109,101)
(111,101)
(114,101)
(117,101)
(120,101)
(126,99)
(128,99)
(129,99)
(131,99)
(133,99)
(135,99)
(136,99)
(137,99)
(138,99)
(139,99)
(140,99)
</s>
<s>
(88,44)
(88,45)
(88,47)
(87,48)
(87,50)
(87,52)
(87,54)
(87,55)
(87,58)
(87,59)
(87,61)
(87,62)
(87,64)
(86,66)
(86,67)
(85,69)
(85,71)
(85,73)
(85,74)
(85,76)
(85,77)
(85,80)
(85,82)
(85,85)
(85,86)
(85,88)
(85,89)
(85,90)
(85,92)
(85,94)
(85,96)
(85,98)
(85,100)
(85,102)
(85,103)
(85,106)
(84,107)
(84,109)
(84,110)
(84,112)
(84,113)
(84,114)
(84,116)
(84,117)
(84,119)
(84,121)
(84,123)
(84,124)
(84,125)
(84,126)
(84,127)
(85,128)
(85,130)
(85,131)
(85,133)
(85,135)
(85,138)
(86,140)
(86,142)
(86,143)
(86,145)
(86,146)
(87,148)
(87,149)
(87,151)
(87,153)
(88,155)
(88,157)
(89,159)
(89,160)
(89,162)
(89,163)
(89,165)
(90,167)
(90,168)
(90,169)
</s>
