<s>
(33,107)
(34,107)
(36,107)
(39,107)
(42,107)
(48,105)
(56,103)
(66,101)
(76,97)
(79,97)
(89,97)
(111,93)
(123,89)
(141,85)
(149,85)
(151,84)
(153,83)
</s>
<s>
(91,73)
(91,75)
(91,78)
(91,81)
(91,84)
(91,87)
(91,90)
(91,93)
(91,95)
(91,98)
(91,101)
(91,104)
(89,110)
(89,112)
(89,114)
(89,116)
(89,117)
(89,118)
(88,119)
(88,120)
(88,121)
(88,122)
(88,123)
(89,123)
(90,124)
(91,124)
(93,125)
(95,126)
(97,126)
(103,128)
(109,130)
(112,130)
(118,132)
(126,134)
(134,134)
(142,134)
(145,134)
(153,134)
(156,134)
(159,134)
(161,134)
(163,134)
(165,134)
(166,134)
(167,134)
(168,134)
(169,134)
(170,134)
(171,134)
(172,134)
(172,133)
(172,132)
(172,131)
(173,129)
(173,128)
(173,126)
(174,124)
(174,121)
(174,120)
(174,118)
(174,117)
(174,116)
</s>
