<s>
(48,101)
(49,101)
(50,101)
(51,101)
(55,101)
(58,101)
(62,101)
(65,101)
(68,101)
(69,101)
(72,101)
(73,101)
(74,101)
(75,101)
(76,101)
(77,101)
(78,101)
(80,100)
(81,100)
(83,100)
(85,100)
(86,100)
(88,100)
(89,100)
(90,100)
(91,100)
(92,100)
(93,100)
(94,100)
(95,100)
(96,99)
(97,99)
(98,99)
(99,99)
(100,99)
(101,99)
(102,99)
(103,99)
(104,99)
(106,99)
(108,98)
(109,98)
(110,98)
(111,98)
(112,97)
(113,97)
(114,97)
(115,97)
(116,97)
(117,97)
(118,97)
(120,97)
(121,97)
(122,97)
(123,97)
(124,97)
(124,98)
(124,99)
(124,100)
(123,100)
(122,102)
(121,103)
(121,104)
(120,106)
(119,107)
(115,111)
(115,112)
(111,116)
(111,117)
(107,121)
(107,122)
(106,123)
(106,124)
(105,125)
(105,126)
(105,128)
(104,129)
(104,130)
(104,131)
(103,132)
(103,133)
(103,135)
(102,136)
(102,137)
(102,138)
(101,138)
(101,139)
(101,140)
(101,141)
(101,142)
(101,143)
(101,144)
(101,145)
(102,146)
(102,147)
(103,147)
(105,149)
(106,150)
(107,150)
(108,151)
(110,151)
(111,152)
(113,152)
(114,153)
(115,153)
(117,153)
(119,154)
(120,154)
(122,154)
(123,154)
(125,154)
(126,154)
(128,154)
(129,154)
(131,155)
(132,155)
(134,155)
(135,155)
(136,155)
(137,155)
(138,155)
(139,155)
(140,155)
(141,155)
(142,155)
(143,155)
(144,156)
(145,156)
(146,156)
(147,156)
(149,156)
(150,156)
(151,156)
(152,156)
(154,156)
(155,157)
(156,157)
(157,157)
(157,156)
(157,155)
(157,154)
(157,153)
(157,151)
(157,149)
(157,148)
(157,143)
(157,140)
(157,138)
(157,136)
(157,134)
(157,133)
</s>
<s>
(76,60)
(76,61)
(76,63)
(76,64)
(77,65)
(77,66)
(77,68)
(77,69)
(77,71)
(77,72)
(77,74)
(77,75)
(77,76)
(77,78)
(77,79)
(77,80)
(77,82)
(77,83)
(77,84)
(76,85)
(75,87)
(75,88)
(75,89)
(74,91)
(74,92)
(73,93)
(73,95)
(73,96)
(73,97)
(72,98)
(72,99)
(71,100)
(71,101)
(71,102)
(70,103)
(70,104)
(70,105)
(69,105)
(69,106)
(69,107)
(69,108)
(68,109)
(68,110)
(67,111)
(67,112)
(67,113)
(67,114)
(67,115)
(66,116)
(66,117)
(66,118)
(65,119)
(65,120)
(64,121)
(64,122)
(63,123)
(63,124)
(63,126)
(62,127)
(61,128)
(61,129)
(60,130)
(59,131)
(59,132)
(59,133)
(58,134)
(58,135)
(57,136)
(57,137)
(57,138)
(56,139)
(56,140)
(55,141)
(55,142)
(54,142)
(54,143)
(53,143)
(53,144)
(52,145)
(51,146)
(50,146)
(50,147)
(49,147)
</s>
