<s>
(49,89)
(50,89)
(52,89)
(54,89)
(57,89)
(59,89)
(62,89)
(65,89)
(68,89)
(70,89)
(78,89)
(80,89)
(82,89)
(85,89)
(88,89)
(90,88)
(92,88)
(94,88)
(96,88)
(97,87)
(98,87)
(100,87)
(101,87)
(102,86)
(103,86)
(104,86)
(105,86)
(106,85)
(107,85)
(108,85)
(109,85)
(111,85)
(113,85)
(115,85)
(118,85)
(121,85)
(124,85)
(127,85)
(130,85)
(133,85)
(136,85)
(138,85)
(139,85)
(140,84)
(141,84)
</s>
<s>
(88,33)
(88,35)
(88,36)
(88,39)
(88,41)
(89,43)
(89,45)
(89,47)
(89,48)
(90,50)
(90,52)
(90,55)
(90,57)
(90,59)
(90,61)
(90,63)
(90,65)
(90,68)
(90,69)
(91,71)
(91,73)
(91,75)
(91,76)
(91,78)
(91,79)
(91,81)
(91,82)
(91,84)
(91,85)
(92,87)
(92,88)
(92,90)
(92,91)
(92,93)
(93,94)
(93,96)
(93,97)
(93,98)
(93,100)
(93,101)
(93,102)
(93,103)
(93,105)
(93,107)
(93,109)
(93,111)
(92,113)
(91,115)
(91,117)
(91,119)
(91,121)
(91,122)
(91,124)
(91,125)
(90,126)
(90,127)
(90,128)
(90,129)
(90,130)
(90,131)
(90,132)
(89,133)
(89,134)
(89,135)
(89,136)
(89,137)
(89,139)
(88,140)
(88,142)
(88,143)
(88,145)
(88,146)
(88,148)
(88,149)
(87,150)
(87,151)
(87,152)
(87,153)
(87,154)
(87,155)
(87,156)
(87,157)
(87,158)
(87,159)
(87,160)
(87,161)
(87,163)
(87,164)
(87,166)
(87,167)
(87,168)
(87,169)
(87,170)
</s>
