
</s>
<s>
(61,81)
(63,81)
(64,81)
(65,81)
(68,81)
(70,81)
(72,82)
(74,82)
(76,82)
(79,82)
(80,82)
(83,82)
(85,82)
(86,82)
(87,82)
(89,82)
(90,82)
(91,82)
(92,82)
(93,82)
(95,82)
(96,82)
(98,82)
(100,83)
(101,83)
(102,83)
(103,83)
(104,84)
(105,84)
(106,84)
(107,84)
(108,84)
(109,84)
(111,84)
(112,84)
(113,85)
(114,85)
(115,85)
(117,85)
(118,85)
(120,85)
(121,85)
(122,85)
(123,85)
(124,85)
(126,85)
(127,85)
(128,85)
(129,85)
(131,85)
(133,85)
(135,85)
(136,85)
(138,85)
(139,85)
(140,85)
(141,85)
</s>
