<s>
(77,91)
(77,93)
(76,95)
(76,98)
(74,104)
(73,106)
(71,112)
(70,114)
(70,116)
(66,122)
(65,124)
(65,125)
(64,127)
(62,130)
(61,130)
(60,131)
(59,132)
(58,133)
(56,134)
(55,134)
(53,135)
(52,135)
(51,135)
(50,135)
(49,135)
(48,136)
(47,136)
(46,136)
(45,136)
</s>
<s>
(82,54)
(83,55)
(84,57)
(85,59)
(89,63)
(90,65)
(91,67)
(95,71)
(96,73)
(97,75)
(101,79)
(102,81)
(103,83)
(104,84)
(105,85)
(106,87)
(107,89)
(108,90)
(109,91)
(111,92)
(112,93)
(113,94)
(114,96)
(115,97)
(116,98)
(117,99)
(118,100)
(119,102)
(120,104)
(121,105)
(122,106)
(123,107)
(127,111)
(129,112)
(130,113)
(131,114)
(133,115)
(135,116)
(136,116)
(138,117)
(140,117)
(142,118)
(143,119)
(145,119)
(147,119)
(148,120)
(149,120)
(150,120)
(151,120)
(151,121)
(152,121)
(154,121)
(154,122)
</s>
