<s>
(89,56)
(90,57)
(90,58)
(91,60)
(92,61)
(92,63)
(93,64)
(94,66)
(95,67)
(95,68)
(95,69)
(95,70)
(95,71)
(95,72)
(95,73)
</s>
<s>
(50,90)
(51,90)
(52,90)
(53,90)
(55,90)
(57,90)
(59,90)
(62,90)
(64,90)
(67,90)
(70,90)
(72,90)
(78,88)
(81,88)
(84,88)
(90,86)
(93,86)
(95,86)
(97,86)
(100,86)
(103,86)
(106,86)
(107,85)
(109,85)
(112,85)
(114,85)
(116,84)
(118,84)
(120,84)
(122,84)
(124,84)
(126,84)
(127,84)
(128,84)
(129,84)
</s>
<s>
(90,111)
(90,113)
(90,115)
(90,118)
(89,120)
(89,122)
(88,123)
(87,125)
(87,126)
(86,128)
(85,130)
(84,131)
(84,133)
(83,134)
(82,135)
(81,136)
(80,137)
(79,138)
(78,139)
(77,139)
(76,139)
(75,140)
(74,140)
(73,140)
(72,140)
</s>
<s>
(108,117)
(109,117)
(109,118)
(110,119)
(111,121)
(112,122)
(113,123)
(114,125)
(115,126)
(115,127)
(116,128)
(117,129)
(117,130)
(118,131)
(118,132)
(119,132)
(119,133)
(120,133)
(120,134)
(120,135)
(121,135)
(121,136)
</s>
