<s>
(72,66)
(73,66)
(77,70)
(78,72)
(84,76)
(86,82)
(96,93)
(97,95)
(98,96)
(99,98)
(100,99)
(100,100)
(100,101)
</s>
<s>
(52,112)
(54,112)
(57,112)
(59,112)
(67,112)
(75,112)
(78,112)
(84,112)
(87,112)
(89,112)
(95,110)
(97,110)
(100,110)
(102,109)
(104,109)
(110,107)
(112,106)
(114,106)
(115,106)
(116,106)
(117,106)
(118,106)
(119,106)
(120,106)
(121,106)
</s>
<s>
(74,127)
(74,128)
(74,129)
(74,130)
(73,132)
(73,133)
(72,135)
(71,137)
(70,138)
(69,140)
(65,144)
(64,145)
(63,146)
(63,147)
(62,147)
(61,148)
(61,149)
(60,150)
(59,150)
(59,151)
(58,151)
(58,152)
(57,152)
(56,153)
(55,153)
(54,153)
(54,154)
(53,154)
</s>
<s>
(108,137)
(110,138)
(114,142)
(115,144)
(117,145)
(118,147)
(120,148)
(121,150)
(122,150)
(123,151)
(123,152)
(124,153)
</s>
