<s>
(69,114)
(70,115)
(70,116)
(70,117)
(70,119)
(70,120)
(70,122)
(70,123)
(70,125)
(70,126)
(70,128)
(69,130)
(65,134)
(64,136)
(60,140)
(59,142)
(57,143)
(56,144)
(52,148)
(51,149)
(50,150)
(46,154)
(45,155)
(44,156)
(43,156)
</s>
<s>
(86,70)
(87,71)
(88,72)
(89,74)
(90,75)
(91,77)
(93,78)
(94,80)
(95,81)
(96,83)
(97,85)
(98,87)
(99,88)
(100,90)
(101,92)
(103,93)
(105,99)
(106,100)
(107,102)
(111,106)
(112,107)
(113,109)
(114,110)
(115,112)
(116,114)
(117,116)
(121,120)
(122,122)
(123,123)
(124,125)
(125,126)
(125,127)
(126,128)
(127,129)
(128,130)
(129,131)
(130,132)
(131,133)
(132,134)
(133,135)
(134,136)
(135,137)
(136,138)
(138,139)
(139,140)
(141,141)
(142,142)
(144,143)
(145,144)
(151,146)
(153,147)
(157,151)
(163,155)
(169,157)
(173,161)
(175,162)
(177,163)
(183,165)
(185,165)
(187,166)
(188,166)
(189,166)
(190,167)
</s>
