<s>
(61,88)
(63,88)
(65,88)
(67,89)
(72,89)
(75,89)
(81,89)
(84,89)
(87,89)
(89,89)
(91,89)
(92,89)
(94,89)
(95,89)
(96,89)
(98,88)
(99,88)
(100,88)
(101,88)
(102,88)
(104,88)
(105,88)
(106,88)
(107,88)
(109,88)
(110,88)
(111,88)
(112,88)
(113,88)
(114,88)
(115,88)
(116,88)
(118,88)
(119,88)
(121,88)
(122,88)
(124,88)
(127,88)
(129,88)
(132,88)
(135,88)
(137,88)
(138,88)
(139,88)
(140,88)
</s>
<s>
(82,119)
(84,119)
(86,119)
(88,119)
(90,119)
(93,119)
(95,119)
(98,119)
(101,119)
(103,118)
(105,118)
(107,118)
(109,118)
(110,118)
(111,117)
(112,117)
(113,117)
(114,117)
(115,117)
(116,117)
</s>
<s>
(31,158)
(33,158)
(35,158)
(43,158)
(46,158)
(54,156)
(62,156)
(74,154)
(82,154)
(100,152)
(108,150)
(116,150)
(124,150)
(132,150)
(135,150)
(138,150)
(141,150)
(143,150)
(146,150)
(148,150)
(151,150)
(154,150)
(157,150)
(160,150)
(163,150)
(166,150)
(169,150)
(171,150)
(179,150)
(187,150)
(193,150)
(195,150)
(197,150)
</s>
