<s>
141,31
141,36
141,41
141,46
139,51
137,56
134,61
132,66
130,72
128,78
125,83
123,89
118,95
114,101
111,107
109,113
104,120
101,125
98,129
90,135
86,139
81,143
77,146
72,148
67,151
62,154
56,157
51,159
46,160
41,162
</s>
<s>
28,39
31,43
33,48
36,53
39,58
42,63
45,69
48,73
52,77
54,82
57,86
60,91
64,95
68,99
74,105
77,109
81,113
85,117
89,121
95,128
99,132
103,136
107,140
112,145
116,149
122,154
126,157
131,160
135,163
140,166
145,169
150,170
155,171
160,173
165,175
</s>
<s>
85,40
90,45
96,52
99,56
103,60
106,64
</s>
